control_number,species_code,taxa,class,genus,species,subspecies,specific_name,generic_name,description,quantity,unit,value,country_origin,country_imp_exp,purpose,source,action,disposition,disposition_date,disposition_year,shipment_date,shipment_year,import_export,port,us_co,foreign_co,cleaning_notes
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,10000,KG,NA,TW,TW,T,W,C,C,1999-01-19,1999,1999-01-19,1999,I,SF,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1748,NO,NA,CN,CN,T,W,C,C,1999-02-10,1999,1999-02-09,1999,I,SF,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,7000,NO,NA,HK,HK,T,W,C,C,1999-01-17,1999,1999-01-17,1999,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,150,NO,NA,HK,HK,T,W,C,C,1999-01-17,1999,1999-01-17,1999,I,LA,NA,NA,NA
NA,HYM?,amphibian,Amphibia,Hymenochirus,sp.,NA,DWARF CLAWED,FROG,LIV,1600,NO,NA,HK,HK,T,W,C,C,1999-02-04,1999,1999-02-04,1999,I,SF,NA,NA,NA
NA,HYM?,amphibian,Amphibia,Hymenochirus,sp.,NA,DWARF CLAWED,FROG,LIV,800,NO,NA,HK,HK,T,W,C,C,1999-02-12,1999,1999-02-12,1999,I,SF,NA,NA,NA
NA,HYLA,amphibian,Amphibia,Hyla,sp.,NA,TREE,FROG,LIV,250,NO,NA,CN,CN,T,W,C,C,1999-01-17,1999,1999-01-17,1999,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,4500,NO,NA,CN,CN,T,W,C,C,1999-01-17,1999,1999-01-17,1999,I,LA,NA,NA,NA
NA,TYVE,amphibian,Amphibia,Tylototriton,verrucosus,NA,CROCODILE,NEWT,LIV,600,NO,NA,CN,CN,T,W,C,C,1999-01-17,1999,1999-01-17,1999,I,LA,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,2800,NO,NA,JP,JP,T,W,C,C,1999-01-22,1999,1999-01-22,1999,I,LA,NA,NA,NA
NA,HYM?,amphibian,Amphibia,Hymenochirus,sp.,NA,DWARF CLAWED,FROG,LIV,300,NO,NA,HK,HK,T,C,C,C,1999-01-24,1999,1999-01-24,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1650,NO,NA,SG,SG,T,C,C,C,1999-01-24,1999,1999-01-24,1999,I,LA,NA,NA,NA
NA,ANCT,amphibian,Amphibia,NA,NA,NA,NON-CITES,AMPHIBIANS,SPE,2,NO,NA,MY,DE,non-standard value,W,C,C,1999-01-29,1999,1999-01-27,1999,I,HA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,936,KG,NA,EC,EC,T,W,C,C,1999-02-03,1999,1999-01-27,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1150,NO,NA,DO,DO,T,W,C,C,1999-02-01,1999,1999-01-21,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,W,C,C,1999-02-04,1999,1999-02-01,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1250,NO,NA,DO,DO,T,W,C,C,1999-02-01,1999,1999-01-22,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5000,NO,NA,DO,DO,T,W,C,C,1999-02-01,1999,1999-01-19,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,464,KG,NA,DO,DO,T,C,C,C,1999-02-04,1999,1999-02-02,1999,I,NW,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,TOAD,LIV,500,NO,NA,NG,NG,T,W,C,C,1999-02-05,1999,1999-01-22,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1600,NO,NA,EC,EC,T,W,C,C,1999-02-03,1999,1999-01-30,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,4000,NO,NA,EC,EC,T,W,C,C,1999-02-08,1999,1999-02-03,1999,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1600,NO,NA,EC,EC,T,C,C,C,1999-02-09,1999,1999-02-06,1999,I,NW,NA,NA,NA
NA,DEND,amphibian,Amphibia,Dendrobates,sp.,NA,NA,POISON-ARROW FROG,BOD,6,NO,NA,BO,BO,non-standard value,W,C,C,1999-01-22,1999,1999-01-10,1999,I,DF,NA,NA,NA
NA,ANCT,amphibian,Amphibia,NA,NA,NA,NON-CITES,AMPHIBIANS,BOD,170,NO,NA,BO,BO,non-standard value,W,C,C,1999-01-22,1999,1999-01-10,1999,I,DF,NA,NA,NA
NA,ANCT,amphibian,Amphibia,NA,NA,NA,NON-CITES,AMPHIBIANS,BOD,6,NO,NA,BO,BO,non-standard value,W,C,C,1999-01-22,1999,1999-01-10,1999,I,DF,NA,NA,NA
NA,ANCT,amphibian,Amphibia,NA,NA,NA,NON-CITES,AMPHIBIANS,BOD,170,NO,NA,BO,BO,non-standard value,W,C,C,1999-01-22,1999,1999-01-10,1999,I,DF,NA,NA,NA
NA,CYPY,amphibian,Amphibia,Cynops,pyrrhogaster,NA,JAPANESE FIREBELLY,NEWT,LIV,450,NO,NA,HK,HK,T,W,C,C,1999-01-27,1999,1999-01-23,1999,I,NY,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,TOAD,LIV,750,NO,NA,HK,HK,T,W,C,C,1999-01-27,1999,1999-01-23,1999,I,NY,NA,NA,NA
NA,LPB?,amphibian,Amphibia,Lepidobatrachus,sp.,NA,HORNED,FROG,LIV,150,NO,NA,US,JP,T,C,C,C,1999-01-24,1999,1999-01-24,1999,I,DF,NA,NA,NA
NA,CEON,amphibian,Amphibia,Ceratophrys,ornata,NA,ORNATE HORNED,FROG,LIV,75,NO,NA,US,JP,T,C,C,C,1999-01-24,1999,1999-01-24,1999,I,DF,NA,NA,NA
NA,MAT?,amphibian,Amphibia,Mantella,sp.,NA,GOLDEN,MANTELLA,LIV,10,NO,NA,MG,JP,T,W,C,C,1999-01-24,1999,1999-01-24,1999,I,DF,NA,NA,NA
NA,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED TREE,FROG,LIV,10,NO,NA,US,JP,T,C,C,C,1999-01-24,1999,1999-01-24,1999,I,DF,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,LIV,4,NO,NA,HN,DE,T,W,C,C,1999-01-24,1999,1999-01-24,1999,I,DF,NA,NA,NA
NA,CRF?,amphibian,Amphibia,Colostethus,sp.,NA,ROCKET,FROG,SPE,16,NO,NA,CO,CO,P,W,C,C,1999-02-01,1999,1999-01-17,1999,I,NY,NA,NA,NA
NA,HYLA,amphibian,Amphibia,Hyla,sp.,NA,TREE,FROG,SPE,2,NO,NA,CO,CO,P,W,C,C,1999-02-01,1999,1999-01-17,1999,I,NY,NA,NA,NA
NA,ATE?,amphibian,Amphibia,Atelopus,sp.,NA,STUBFOOT,TOAD,SPE,1,NO,NA,CO,CO,P,W,C,C,1999-02-01,1999,1999-01-17,1999,I,NY,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,60,NO,NA,JP,CA,T,W,C,C,1999-02-07,1999,1999-02-07,1999,I,LA,NA,NA,NA
NA,CERA,amphibian,Amphibia,Ceratophrys,sp.,NA,HORNED,FROG,LIV,10,NO,NA,TH,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,LIV,20,NO,NA,TZ,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,AFFO,amphibian,Amphibia,Afrilaxus,fornasini,NA,SILVER-BAND BANANA,FROG,LIV,20,NO,NA,TZ,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,CECW,amphibian,Amphibia,Ceratophrys,cranwelli,NA,CRANWELL'S HORNED,FROG,LIV,10,NO,NA,US,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,TYVE,amphibian,Amphibia,Tylototriton,verrucosus,NA,CROCODILE,NEWT,LIV,50,NO,NA,CN,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,HYCI,amphibian,Amphibia,Hyla,cinerea,NA,GREEN TREE,FROG,LIV,150,NO,NA,US,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,PYAD,amphibian,Amphibia,Pyxicephalus,adspersus,NA,TSCHUDI'S AFRICAN,BULLFROG,LIV,4,NO,NA,US,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,RAPI,amphibian,Amphibia,Rana,pipiens,NA,NORTHERN LEOPARD,FROG,LIV,50,NO,NA,US,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,BUAM,amphibian,Amphibia,Bufo,americanus,NA,AMERICAN,TOAD,LIV,50,NO,NA,US,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,LIV,20,NO,NA,US,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,PACB,amphibian,Amphibia,Pachytriton,brevipes,NA,TSITOU,NEWT,LIV,50,NO,NA,US,GB,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,NY,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,75,NO,NA,US,CA,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,HYLA,amphibian,Amphibia,Hyla,sp.,NA,TREE,FROG,LIV,500,NO,NA,CN,CN,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,5400,NO,NA,CN,CN,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,TYVE,amphibian,Amphibia,Tylototriton,verrucosus,NA,CROCODILE,NEWT,LIV,450,NO,NA,CN,CN,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,300,NO,NA,ID,ID,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,OOE?,amphibian,Amphibia,Ooedozyga,sp.,NA,PADDY,FROG,LIV,1200,NO,NA,ID,ID,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,980,NO,NA,ID,ID,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,LIV,20,NO,NA,ID,ID,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,3850,NO,NA,HK,HK,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,300,NO,NA,HK,HK,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,3910,NO,NA,JP,JP,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1600,NO,NA,HK,HK,T,W,C,C,1999-02-07,1999,1999-02-07,1999,I,LA,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,200,NO,NA,HK,HK,T,W,C,C,1999-02-07,1999,1999-02-07,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1500,NO,NA,SG,SG,T,W,C,C,1999-02-06,1999,1999-02-06,1999,I,LA,NA,NA,NA
NA,LIAU,amphibian,Amphibia,Litoria,aurea,NA,GREEN & GOLD BELL,FROG,LIV,3000,NO,NA,NZ,NZ,T,W,C,C,1999-01-11,1999,1999-01-11,1999,I,LA,NA,NA,NA
NA,OOLI,amphibian,Amphibia,Ooedozyga,lima,NA,PADDY,FROG,LIV,900,NO,NA,ID,ID,T,W,C,C,1999-01-22,1999,1999-01-24,1999,I,LA,NA,NA,NA
NA,HYM?,amphibian,Amphibia,Hymenochirus,sp.,NA,DWARF CLAWED,FROG,LIV,600,NO,NA,VS,HK,T,C,C,C,1999-01-17,1999,1999-01-17,1999,I,LA,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,LIV,500,NO,NA,CN,CN,T,W,C,C,1999-02-13,1999,1999-02-13,1999,I,LA,NA,NA,NA
NA,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,2000,NO,NA,ID,ID,T,W,C,C,1999-01-30,1999,1999-01-20,1999,I,LA,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,LIV,132,NO,NA,TH,TH,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,LA,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,LIV,245,NO,NA,TH,TH,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,LA,NA,NA,NA
NA,RHAC,amphibian,Amphibia,Rhacophorus,sp.,NA,FLYING,FROG,LIV,25,NO,NA,TH,TH,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,LA,NA,NA,NA
NA,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,495,NO,NA,TH,TH,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,LA,NA,NA,NA
NA,MEGO,amphibian,Amphibia,Megophrys,sp.,NA,SPADEFOOT,TOAD,LIV,46,NO,NA,TH,TH,T,W,C,C,1999-01-26,1999,1999-01-26,1999,I,LA,NA,NA,NA
NA,DETI,amphibian,Amphibia,Dendrobates,tinctorius,NA,DYEING,POISON-ARROW FROG,LIV,107,NO,NA,NL,NL,T,W,C,C,1999-01-11,1999,1999-01-11,1999,I,LA,NA,NA,NA
NA,DEAZ,amphibian,Amphibia,Dendrobates,azureus,NA,BLUE,POISON-ARROW FROG,LIV,29,NO,NA,NL,NL,T,C,C,C,1999-01-11,1999,1999-01-11,1999,I,LA,NA,NA,NA
NA,DEIM,amphibian,Amphibia,Dendrobates,imitator,NA,MIMIC,POISON-ARROW FROG,LIV,18,NO,NA,NL,NL,T,C,C,C,1999-01-11,1999,1999-01-11,1999,I,LA,NA,NA,NA
NA,DLEU,amphibian,Amphibia,Dendrobates,leucomelas,NA,YELLOW-BANDED,POISON-ARROW FROG,LIV,25,NO,NA,NL,NL,T,C,C,C,1999-01-11,1999,1999-01-11,1999,I,LA,NA,NA,NA
NA,DTRU,amphibian,Amphibia,Dendrobates,truncatus,NA,YELLOW-STRIPED,POISON-ARROW FROG,LIV,7,NO,NA,NL,NL,T,C,C,C,1999-01-11,1999,1999-01-11,1999,I,LA,NA,NA,NA
NA,DEAU,amphibian,Amphibia,Dendrobates,auratus,NA,GREEN,POISON-ARROW FROG,LIV,30,NO,NA,NL,NL,T,C,C,C,1999-01-11,1999,1999-01-11,1999,I,LA,NA,NA,NA
NA,PHYV,amphibian,Amphibia,Phyllobates,vittatus,NA,ORANGE AND BLACK,POISON-DART FROG,LIV,25,NO,NA,NL,NL,T,C,C,C,1999-01-11,1999,1999-01-11,1999,I,LA,NA,NA,NA
NA,DVEN,amphibian,Amphibia,Dendrobates,ventrimaculatus,NA,AMAZONIAN,POISON-ARROW FROG,LIV,25,NO,NA,NL,NL,T,C,C,C,1999-01-11,1999,1999-01-11,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1400,NO,NA,SG,SG,T,W,C,C,1999-01-23,1999,1999-01-23,1999,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,MEA,8165,KG,NA,TW,TW,T,C,C,C,1999-01-28,1999,1999-01-27,1999,I,LA,NA,NA,NA
NA,PACB,amphibian,Amphibia,Pachytriton,brevipes,NA,TSITOU,NEWT,LIV,1400,NO,NA,CN,CN,T,U,C,C,1999-01-29,1999,1999-01-29,1999,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,11634,KG,NA,TW,TW,T,W,C,C,1999-01-25,1999,1999-01-19,1999,I,LA,NA,NA,NA
NA,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,LIV,27,NO,NA,TZ,TZ,T,W,C,C,1999-01-27,1999,1999-01-27,1999,I,LA,NA,NA,NA
NA,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,LIV,400,NO,NA,TZ,TZ,T,W,C,C,1999-02-03,1999,1999-02-03,1999,I,LA,NA,NA,NA
NA,ANCT,amphibian,Amphibia,NA,NA,NA,NON-CITES,AMPHIBIANS,LIV,500,NO,NA,GH,GH,T,W,C,C,1999-02-08,1999,1999-02-07,1999,I,LA,NA,NA,NA
NA,AGA?,amphibian,Amphibia,Agalychnis,sp.,NA,LEAF,FROG,LIV,500,NO,NA,GH,GH,T,W,C,C,1999-02-08,1999,1999-02-07,1999,I,LA,NA,NA,NA
NA,AGA?,amphibian,Amphibia,Agalychnis,sp.,NA,LEAF,FROG,LIV,30,NO,NA,GH,GH,T,W,C,C,1999-02-01,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,PHM?,amphibian,Amphibia,Phrynomantis,sp.,NA,SNAKE-NECK,FROG,LIV,15,NO,NA,GH,GH,T,W,C,C,1999-02-01,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,LIV,150,NO,NA,HK,HK,T,W,C,C,1999-01-16,1999,1999-01-16,1999,I,LA,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,MEA,19051,KG,NA,TW,TW,T,W,C,C,1999-02-09,1999,1999-02-09,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1400,NO,NA,SG,SG,T,W,C,C,1999-01-16,1999,1999-01-16,1999,I,LA,NA,NA,NA
NA,ANCT,amphibian,Amphibia,NA,NA,NA,NON-CITES,AMPHIBIANS,LIV,2000,NO,NA,CN,CN,T,W,C,C,1999-01-15,1999,1999-01-15,1999,I,LA,NA,NA,NA
NA,ANCT,amphibian,Amphibia,NA,NA,NA,NON-CITES,AMPHIBIANS,LIV,2000,NO,NA,CN,CN,T,W,C,C,1999-01-15,1999,1999-01-15,1999,I,LA,NA,NA,NA
NA,ANCT,amphibian,Amphibia,NA,NA,NA,NON-CITES,AMPHIBIANS,LIV,1800,NO,NA,CN,CN,T,W,C,C,1999-01-15,1999,1999-01-15,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,2000,NO,NA,HK,HK,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,150,NO,NA,HK,HK,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,7200,NO,NA,CN,CN,T,W,C,C,1999-01-24,1999,1999-01-24,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1050,NO,NA,ID,ID,T,W,C,C,1999-01-22,1999,1999-01-24,1999,I,LA,NA,NA,NA
NA,OOLI,amphibian,Amphibia,Ooedozyga,lima,NA,PADDY,FROG,LIV,600,NO,NA,ID,ID,T,W,C,C,1999-01-22,1999,1999-01-24,1999,I,LA,NA,NA,NA
NA,LIT?,amphibian,Amphibia,Litoria,sp.,NA,TREE,FROG,LIV,764,NO,NA,ID,ID,T,W,C,C,1999-01-22,1999,1999-01-24,1999,I,LA,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,225,NO,NA,HK,HK,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1900,NO,NA,SG,SG,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,7770,NO,NA,HK,HK,T,W,C,C,1999-01-24,1999,1999-01-24,1999,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,300,NO,NA,HK,HK,T,W,C,C,1999-01-24,1999,1999-01-24,1999,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1900,NO,NA,SG,SG,T,W,C,C,1999-01-17,1999,1999-01-17,1999,I,LA,NA,NA,NA
NA,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,LIV,18,NO,NA,TZ,TZ,T,W,C,C,1999-02-03,1999,1999-02-03,1999,I,LA,NA,NA,NA
NA,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,LIV,120,NO,NA,TZ,TZ,T,W,C,C,1999-01-20,1999,1999-01-20,1999,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,859,NO,NA,VN,VN,T,W,C,C,1999-02-04,1999,1999-02-04,1999,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,25,NO,NA,SG,SG,T,W,C,C,1999-01-31,1999,1999-01-31,1999,I,LA,NA,NA,NA
NA,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,LIV,130,NO,NA,TZ,TZ,T,W,C,C,1999-01-20,1999,1999-01-20,1999,I,LA,NA,NA,NA
NA,AFFO,amphibian,Amphibia,Afrilaxus,fornasini,NA,SILVER-BAND BANANA,FROG,LIV,100,NO,NA,TZ,TZ,T,W,C,C,1999-01-20,1999,1999-01-20,1999,I,LA,NA,NA,NA
NA,LPL?,amphibian,Amphibia,Leptopelis,sp.,NA,FOREST TREE,FROG,LIV,7,NO,NA,TZ,TZ,T,W,C,C,1999-01-20,1999,1999-01-20,1999,I,LA,NA,NA,NA
NA,ANCT,amphibian,Amphibia,NA,NA,NA,NON-CITES,AMPHIBIANS,LIV,25,NO,NA,TZ,TZ,T,W,C,C,1999-01-20,1999,1999-01-20,1999,I,LA,NA,NA,NA
NA,HEMM,amphibian,Amphibia,Hemisus,marmoratus,NA,MARBLED SHOVELNOSE,FROG,LIV,50,NO,NA,TZ,TZ,T,W,C,C,1999-01-20,1999,1999-01-20,1999,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,2500,NO,NA,CN,CN,T,W,C,C,1999-02-05,1999,1999-02-05,1999,I,LA,NA,NA,NA
NA,HYLA,amphibian,Amphibia,Hyla,sp.,NA,TREE,FROG,LIV,1200,NO,NA,CN,CN,T,W,C,C,1999-02-05,1999,1999-02-05,1999,I,LA,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,LIV,600,NO,NA,CN,CN,T,W,C,C,1999-02-05,1999,1999-02-05,1999,I,LA,NA,NA,NA
NA,PACB,amphibian,Amphibia,Pachytriton,brevipes,NA,TSITOU,NEWT,LIV,1300,NO,NA,CN,CN,T,W,C,C,1999-02-05,1999,1999-02-05,1999,I,LA,NA,NA,NA
NA,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,250,NO,NA,HK,HK,T,W,C,C,1999-02-07,1999,1999-02-07,1999,I,LA,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,50,NO,NA,HK,HK,T,W,C,C,1999-02-07,1999,1999-02-07,1999,I,LA,NA,NA,NA
NA,HYM?,amphibian,Amphibia,Hymenochirus,sp.,NA,DWARF CLAWED,FROG,LIV,600,NO,NA,HK,HK,T,W,C,C,1999-02-07,1999,1999-02-07,1999,I,LA,NA,NA,NA
NA,CYPY,amphibian,Amphibia,Cynops,pyrrhogaster,NA,JAPANESE FIREBELLY,NEWT,LIV,3000,NO,NA,CN,CH,T,W,C,C,1999-02-05,1999,1999-02-04,1999,I,NY,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,6000,NO,NA,EC,EC,T,C,C,C,1999-02-04,1999,1999-02-02,1999,I,NY,NA,NA,NA
NA,ANJA,amphibian,Amphibia,Andrias,japonicus,NA,JAPANESE GIANT,SALAMANDER,LIV,8,NO,NA,JP,JP,T,W,C,C,1999-01-14,1999,1999-01-14,1999,I,DF,NA,NA,NA
NA,LIT?,amphibian,Amphibia,Litoria,sp.,NA,TREE,FROG,LIV,500,NO,NA,ID,ID,T,W,C,C,1999-02-02,1999,1999-02-02,1999,I,LA,NA,NA,NA
NA,CYPY,amphibian,Amphibia,Cynops,pyrrhogaster,NA,JAPANESE FIREBELLY,NEWT,LIV,50,NO,NA,HK,HK,T,F,C,C,1999-01-12,1999,1999-01-09,1999,I,NY,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,TOAD,LIV,500,NO,NA,HK,HK,T,F,C,C,1999-01-12,1999,1999-01-09,1999,I,NY,NA,NA,NA
